date_on_site,title,section,category,status,site_url,content_file,facebook_primary_source,facebook_other_sources,media_count,media_files,notes
2025-04-06,Толока єднання: підготовка Свято-Веденського храму до Великодня,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-toloka-sviato-vedenskyi,apps/web/src/content/reports/report-2025-toloka-sviato-vedenskyi.md,,,9,images/gallery/Фото звіт 2025/473421192_460932803735217_6226538714243475881_n.jpg | images/gallery/Фото звіт 2025/473679054_460932717068559_4884074740739715485_n.jpg | images/gallery/Фото звіт 2025/473224128_460932847068546_8478581448965154025_n.jpg | images/gallery/Фото звіт 2025/473424220_460932793735218_723883933236089643_n.jpg | images/gallery/Фото звіт 2025/473546998_460932533735244_925611045231512723_n.jpg | images/gallery/Фото звіт 2025/473278317_460932613735236_6796592408754455436_n.jpg | images/gallery/Фото звіт 2025/473522857_460932813735216_990289534625077033_n.jpg | images/gallery/Фото звіт 2025/473331605_460932820401882_3901316222837783214_n.jpg | images/gallery/Фото звіт 2025/473254293_460932867068544_6818934483671757708_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-14,Допомога на Сумський напрямок: співпраця з «Наш Промінь Світла»,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-sumy-promin-svitla,apps/web/src/content/reports/report-2025-sumy-promin-svitla.md,,,3,images/gallery/Фото звіт 2025/491636385_2086760845125062_2289154171377523521_n.jpg | images/gallery/Фото звіт 2025/491409351_2086760868458393_5695856973642708660_n.jpg | images/gallery/Фото звіт 2025/490831971_2086760851791728_2666357189393214041_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-16,Невпинна допомога: звіт Святошинського центру,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-sviatoshyn-aglotkov-apr16,apps/web/src/content/reports/report-2025-sviatoshyn-aglotkov-apr16.md,,,22,images/gallery/Фото звіт 2025/491835226_2088441168290363_7242282702957154978_n.jpg | images/gallery/Фото звіт 2025/491406238_2088441391623674_7079475530501833707_n.jpg | images/gallery/Фото звіт 2025/491411897_2088441398290340_8671871071905936724_n.jpg | images/gallery/Фото звіт 2025/491404982_2088441228290357_5857511803864643513_n.jpg | images/gallery/Фото звіт 2025/492032388_2088441448290335_8527376965644910345_n.jpg | images/gallery/Фото звіт 2025/491355087_2088441461623667_3104690571637252574_n.jpg | images/gallery/Фото звіт 2025/491925286_2088441288290351_5289300423125272701_n.jpg | images/gallery/Фото звіт 2025/491409092_2088441251623688_6897072688007964721_n.jpg | images/gallery/Фото звіт 2025/491406757_2088441188290361_144433469644291632_n.jpg | images/gallery/Фото звіт 2025/492040125_2088441244957022_2206543734345817557_n.jpg | images/gallery/Фото звіт 2025/491952947_2088441441623669_2452279664958973695_n.jpg | images/gallery/Фото звіт 2025/491916722_2088441361623677_8442947565376521302_n.jpg | images/gallery/Фото звіт 2025/491144158_2088441301623683_2530313411263414371_n.jpg | images/gallery/Фото звіт 2025/491835221_2088441474956999_6760739246570314565_n.jpg | images/gallery/Фото звіт 2025/492060636_2088441111623702_4238858877751128995_n.jpg | images/gallery/Фото звіт 2025/491835592_2088441201623693_6474400036053550558_n.jpg | images/gallery/Фото звіт 2025/491409399_2088441524956994_2531820477921923094_n.jpg | images/gallery/Фото звіт 2025/492019397_2088441321623681_4435969199128909450_n.jpg | images/gallery/Фото звіт 2025/491694112_2088441218290358_1509537283423587217_n.jpg | images/gallery/Фото звіт 2025/492007891_2088441491623664_2747949377275804884_n.jpg | images/gallery/Фото звіт 2025/491776101_2088441041623709_8022862974855943266_n.jpg | images/gallery/Фото звіт 2025/491919912_2088441161623697_2402323332345138442_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-17,Духовна підтримка та FPV-дрони: 7 «пташок» для поліції,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-fpv-gunp-petlenko,apps/web/src/content/reports/report-2025-fpv-gunp-petlenko.md,,,7,images/gallery/Фото звіт 2025/495246588_2104825933318553_6202831632951976240_n.jpg | images/gallery/Фото звіт 2025/495328625_2104825713318575_6667917307153284178_n.jpg | images/gallery/Фото звіт 2025/495373421_2104828993318247_887671029871000361_n.jpg | images/gallery/Фото звіт 2025/495557690_2104825356651944_4022730482204009330_n.jpg | images/gallery/Фото звіт 2025/495374452_2104825726651907_2097653211411547662_n.jpg | images/gallery/Фото звіт 2025/495384403_2104825899985223_1145025294179250509_n.jpg | images/gallery/Фото звіт 2025/495358739_2104825696651910_2858401474935524868_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-17,Тепла зустріч у реабілітаційному центрі: піца та підтримка,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-rehab-pizza-svyatoshyn,apps/web/src/content/reports/report-2025-rehab-pizza-svyatoshyn.md,,,4,images/gallery/Фото звіт 2025/492139926_651673107497136_1839561961629473153_n.jpg | images/gallery/Фото звіт 2025/491592177_651673080830472_5289212865615401226_n.jpg | images/gallery/Фото звіт 2025/491440398_651673114163802_9100120832096954614_n.jpg | images/gallery/Фото звіт 2025/492032259_651673087497138_5183605366772012612_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-24,Єднання поколінь: 138 530 грн на дрони для ЗСУ,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-eko198-fair-drones,apps/web/src/content/reports/report-2025-eko198-fair-drones.md,,,13,images/gallery/Фото звіт 2025/492408867_2094938704307276_5497610712966310020_n.jpg | images/gallery/Фото звіт 2025/492548182_2094938894307257_2557648815710278531_n.jpg | images/gallery/Фото звіт 2025/492536208_2094938637640616_886973017814644382_n.jpg | images/gallery/Фото звіт 2025/492234393_2094938914307255_1176623787892526149_n.jpg | images/gallery/Фото звіт 2025/492121626_2094938874307259_2324298549575859522_n.jpg | images/gallery/Фото звіт 2025/492007062_2094938550973958_2260364363091314764_n.jpg | images/gallery/Фото звіт 2025/491967465_2094938780973935_772607941452849703_n.jpg | images/gallery/Фото звіт 2025/492303100_2094938694307277_8994741573400536629_n.jpg | images/gallery/Фото звіт 2025/492362517_2094938654307281_4740196312125758_n.jpg | images/gallery/Фото звіт 2025/492470958_2094938627640617_2869557305650409242_n.jpg | images/gallery/Фото звіт 2025/492671777_2094938587640621_4064058570336914885_n.jpg | images/gallery/Фото звіт 2025/493606752_2094938660973947_6567006410863338537_n.jpg | images/gallery/Фото звіт 2025/492501676_2094938857640594_1303896721720096787_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-25,Сила тилу: невтомна праця «Біличанських Котиків»,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-bilychanski-kotyky-nina-korotkova,apps/web/src/content/reports/report-2025-bilychanski-kotyky-nina-korotkova.md,,,6,images/gallery/Фото звіт 2025/492132599_1600350520664275_9090149790138125540_n.jpg | images/gallery/Фото звіт 2025/493078154_1600350437330950_6082620638381628565_n.jpg | images/gallery/Фото звіт 2025/491370819_1600350717330922_2193460835144027149_n.jpg | images/gallery/Фото звіт 2025/493189963_1600350673997593_6629611383908226521_n.jpg | images/gallery/Фото звіт 2025/493045662_1600350643997596_1877168892268228513_n.jpg | images/gallery/Фото звіт 2025/493077550_1600350603997600_1690677906323123215_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-04-28,Збір закрито: нові шини та провізія вже у захисників,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-wheels-and-supplies-closed,apps/web/src/content/reports/report-2025-wheels-and-supplies-closed.md,,,10,images/gallery/Фото звіт 2025/493524186_1202353004874041_2268693251668628831_n.jpg | images/gallery/Фото звіт 2025/494030391_1202352954874046_2218204512499848839_n.jpg | images/gallery/Фото звіт 2025/493476494_1202352904874051_723882683649158360_n.jpg | images/gallery/Фото звіт 2025/493685480_1202365094872832_7781929308783606387_n.jpg | images/gallery/Фото звіт 2025/494077124_1202353984873943_2095238889312722195_n.jpg | images/gallery/Фото звіт 2025/494076569_1202353948207280_1873271033058688208_n.jpg | images/gallery/Фото звіт 2025/493978546_1202353908207284_2486563651374114153_n.jpg | images/gallery/Фото звіт 2025/494217426_1202353804873961_2080580897715390476_n.jpg | images/gallery/Фото звіт 2025/494116611_1202353768207298_9194564761077956634_n.jpg | images/gallery/Фото звіт 2025/493408880_1202353718207303_4936110242904863655_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-05,Смак дому: домашня випічка для бійців на реабілітації,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-rehab-bakery-nadiya,apps/web/src/content/reports/report-2025-rehab-bakery-nadiya.md,,,5,images/gallery/Фото звіт 2025/495369657_665112856153161_5519469397598459680_n.jpg | images/gallery/Фото звіт 2025/495682582_665112822819831_3865877949952226491_n.jpg | images/gallery/Фото звіт 2025/495208827_665112889486491_921809240178106897_n.jpg | images/gallery/Фото звіт 2025/495368985_665112846153162_8048722339269887667_n.jpg | images/gallery/Фото звіт 2025/495017206_665112816153165_2599287027430289586_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-11,Турбота та відновлення: ініціативи Андрія Ускова та Анатолія Івка,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-uskov-ivko-wheelchairs,apps/web/src/content/reports/report-2025-uskov-ivko-wheelchairs.md,,,1,images/gallery/Фото звіт 2025/495698896_1211579413951400_7887610261558944350_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-13,13 FPV-дронів для захисників: результат благодійного ярмарку,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-eko198-drones-transfer,apps/web/src/content/reports/report-2025-eko198-drones-transfer.md,,,5,images/gallery/Фото звіт 2025/496045010_2109476852853461_9219499036420430316_n.jpg | images/gallery/Фото звіт 2025/496530270_2109476842853462_5526724013434005744_n.jpg | images/gallery/Фото звіт 2025/496947564_2109476892853457_7154535210441939436_n.jpg | images/gallery/Фото звіт 2025/496148023_2109476882853458_4384569193114263971_n.jpg | images/gallery/Фото звіт 2025/496097033_2109476912853455_4689862113242763895_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-27,Захист та підтримка для передової,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-frontline-gear-may27,apps/web/src/content/reports/report-2025-frontline-gear-may27.md,,,1,images/gallery/Фото звіт 2025/499517416_2120797871721359_2106409453408888161_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-29,"Надихаюча зустріч: вдячність, що додає сил",reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-meeting-military-gratitude,apps/web/src/content/reports/report-2025-meeting-military-gratitude.md,,,2,images/gallery/Фото звіт 2025/501026390_2122073471593799_5258134802525300044_n.jpg | images/gallery/Фото звіт 2025/501603852_2122073478260465_6644998096039337817_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-05-31,Духовний фронт та освіта: меморандум про співпрацю з КПБА,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-memo-kpba,apps/web/src/content/reports/report-2025-memo-kpba.md,,,7,images/gallery/Фото звіт 2025/502522153_2123727151428431_8714303352956297659_n.jpg | images/gallery/Фото звіт 2025/503171003_2123727068095106_2733641515142152337_n.jpg | images/gallery/Фото звіт 2025/502750449_2123727061428440_1694531790396794432_n.jpg | images/gallery/Фото звіт 2025/502749913_2123727131428433_354265995432567830_n.jpg | images/gallery/Фото звіт 2025/502484851_2123727094761770_687157746490739135_n.jpg | images/gallery/Фото звіт 2025/502518213_2123727114761768_143285543290714332_n.jpg | images/gallery/Фото звіт 2025/502462649_2123727101428436_8421015984006541955_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-06-01,Три роки «Борщагівської Кікімори»: 1200 костюмів для захисту життя,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-borshchahivka-kikimora-3years,apps/web/src/content/reports/report-2025-borshchahivka-kikimora-3years.md,,,9,images/gallery/Фото звіт 2025/514340811_9914234325369162_8079580191655707085_n.jpg | images/gallery/Фото звіт 2025/514284728_9914238205368774_4783805115550467220_n.jpg | images/gallery/Фото звіт 2025/514063846_9914237335368861_8055496298179412341_n.jpg | images/gallery/Фото звіт 2025/515253134_9914209775371617_4867928723384216957_n.jpg | images/gallery/Фото звіт 2025/513974006_9914219985370596_5016532348949397828_n.jpg | images/gallery/Фото звіт 2025/513622286_9914202722038989_2752152341071389871_n.jpg | images/gallery/Фото звіт 2025/514260965_9914234755369119_3617626211513595974_n.jpg | images/gallery/Фото звіт 2025/514447878_9914237908702137_7734088752972028332_n.jpg | images/gallery/Фото звіт 2025/514258957_9914209135371681_3479260448537756032_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-06-05,Звіт від козаків: «Біличанські Котики» продовжують роботу,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-kyrnytskyi-bilychanski-kotyky-june5,apps/web/src/content/reports/report-2025-kyrnytskyi-bilychanski-kotyky-june5.md,,,5,images/gallery/Фото звіт 2025/503658041_1627894691243191_1685663947347216831_n.jpg | images/gallery/Фото звіт 2025/499565690_1627894844576509_8397255269137507449_n.jpg | images/gallery/Фото звіт 2025/496633660_1627894797909847_1389019519573997657_n.jpg | images/gallery/Фото звіт 2025/502900607_1627894767909850_8148977498633486031_n.jpg | images/gallery/Фото звіт 2025/502975149_1627894731243187_8669402676974469288_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-06-05,Смаколики для одужання: підтримка центру реабілітації,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-rehab-center-treats-june5,apps/web/src/content/reports/report-2025-rehab-center-treats-june5.md,,,3,images/gallery/Фото звіт 2025/504294213_678378118422914_897450568829644895_n.jpg | images/gallery/Фото звіт 2025/504612189_678378105089582_6060587397018155520_n.jpg | images/gallery/Фото звіт 2025/504118609_678378141756245_298855564086849295_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-06-07,Підтримка «Легіону Оболонь»: захист та комфорт на позиціях,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-legion-obolon-support,apps/web/src/content/reports/report-2025-legion-obolon-support.md,,,4,images/gallery/Фото звіт 2025/505005056_2129905824143897_1090601087949442165_n.jpg | images/gallery/Фото звіт 2025/505067411_2129905854143894_6858179680292773247_n.jpg | images/gallery/Фото звіт 2025/505106265_2129905874143892_3513824011258806502_n.jpg | images/gallery/Фото звіт 2025/504964134_2129905834143896_7648323871440256115_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-06-24,Смак турботи: запашні штруделі та піца для наших титанів,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-svyatoshyn-dvir-rehab-treats,apps/web/src/content/reports/report-2025-svyatoshyn-dvir-rehab-treats.md,,,5,images/gallery/Фото звіт 2025/511910579_700392529291860_181176803005984893_n.jpg | images/gallery/Фото звіт 2025/512700101_700392509291862_3545274447983506708_n.jpg | images/gallery/Фото звіт 2025/511769017_700392535958526_8068111960664358645_n.jpg | images/gallery/Фото звіт 2025/512705584_700392575958522_6551075104663737821_n.jpg | images/gallery/Фото звіт 2025/512680969_700392552625191_6003787751361348540_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-02,Визнання та досвід: Подяка волонтерському гурту «Борщагівські Кікімори»,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-borshchahivka-kikimory-recognition,apps/web/src/content/reports/report-2025-borshchahivka-kikimory-recognition.md,,,10,images/gallery/Фото звіт 2025/514711691_9930835873709007_8892774459014800691_n.jpg | images/gallery/Фото звіт 2025/514595096_9930835147042413_3211668734837599398_n.jpg | images/gallery/Фото звіт 2025/514475435_9930834627042465_1148497369302588040_n.jpg | images/gallery/Фото звіт 2025/515505790_9930834417042486_1482783721537538788_n.jpg | images/gallery/Фото звіт 2025/515412354_9930834203709174_3214257439426240022_n.jpg | images/gallery/Фото звіт 2025/514796301_9930833993709195_7574837584419581076_n.jpg | images/gallery/Фото звіт 2025/515085243_9930833763709218_3275944607903294234_n.jpg | images/gallery/Фото звіт 2025/514534103_9930833547042573_150868784264156451_n.jpg | images/gallery/Фото звіт 2025/515506927_9930832650375996_5764413136073208861_n.jpg | images/gallery/Фото звіт 2025/515088086_9930832397042688_6398910370708660242_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-05,Вдячність від героїв: відгук бригади НГУ «Рубіж»,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-ngu-rubizh-gratitude,apps/web/src/content/reports/report-2025-ngu-rubizh-gratitude.md,,,4,images/gallery/Фото звіт 2025/515723723_1649240319108628_1075756496072632076_n.jpg | images/gallery/Фото звіт 2025/516452284_1649240282441965_5882502138880865862_n.jpg | images/gallery/Фото звіт 2025/515539283_1649240422441951_7965438387917884347_n.jpg | images/gallery/Фото звіт 2025/516680200_1649240379108622_8664814489426278587_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-10,Допомога для найгарячіших позицій: тримаємо стрій разом,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-frontline-hot-spots-july10,apps/web/src/content/reports/report-2025-frontline-hot-spots-july10.md,,,2,images/gallery/Фото звіт 2025/518292412_2156979568103189_3534485034240182282_n.jpg | images/gallery/Фото звіт 2025/517594622_2156979564769856_9093745485689432438_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-18,Підтримка 68-го окремого батальйону: передаємо необхідне,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-68-battalion-support-july18,apps/web/src/content/reports/report-2025-68-battalion-support-july18.md,,,1,images/gallery/Фото звіт 2025/519381540_2163395024128310_2205697359419839935_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-22,Смаколики для захисників: духмяна шарлотка та піца у центрі реабілітації,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-rehab-pizza-sharlotka-svyatoshyn,apps/web/src/content/reports/report-2025-rehab-pizza-sharlotka-svyatoshyn.md,,,5,images/gallery/Фото звіт 2025/522705198_721468283850951_1802105847345953404_n.jpg | images/gallery/Фото звіт 2025/523117560_721468240517622_5689397074248331036_n.jpg | images/gallery/Фото звіт 2025/521266719_721468323850947_3264867788143409610_n.jpg | images/gallery/Фото звіт 2025/520920388_721468250517621_3949505346813857783_n.jpg | images/gallery/Фото звіт 2025/522086179_721468293850950_2825263707512330012_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-23,"Своєчасна допомога: працюємо, попри втому",reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-timely-help-kolodiy-july23,apps/web/src/content/reports/report-2025-timely-help-kolodiy-july23.md,,,1,images/gallery/Фото звіт 2025/518426667_30946745971577279_2836383647313245742_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-23,Невпинна підтримка: гуманітарна допомога для воїнів,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-zsu-humanitarian-july23,apps/web/src/content/reports/report-2025-zsu-humanitarian-july23.md,,,1,images/gallery/Фото звіт 2025/504379855_2167567703711042_9144483671710302833_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-26,Вдячність від захисників: енергія для нових звершень,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-military-gratitude-july26,apps/web/src/content/reports/report-2025-military-gratitude-july26.md,,,1,images/gallery/Фото звіт 2025/524498417_2170214776779668_3358932234046337504_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-27,Сила у єдності: чергова підтримка захисників від партнерів,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-partners-support-july27,apps/web/src/content/reports/report-2025-partners-support-july27.md,,,2,images/gallery/Фото звіт 2025/515492355_1664909204208406_2735191922520238695_n.jpg | images/gallery/Фото звіт 2025/524698480_1664909160875077_6998144335393887638_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-07-31,Смак столиці для захисників: київська перепічка та тістечка «Картопля»,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-kyiv-treats-rehab,apps/web/src/content/reports/report-2025-kyiv-treats-rehab.md,,,4,images/gallery/Фото звіт 2025/506705745_728412043156575_3451428664485334455_n.jpg | images/gallery/Фото звіт 2025/526558814_728426479821798_1793034395965558704_n.jpg | images/gallery/Фото звіт 2025/526437479_728413013156478_8536972622676115791_n.jpg | images/gallery/Фото звіт 2025/526300780_728413006489812_4241253060919198737_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-08-11,Своєчасна підтримка: чергова відправка для наших козаків,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-cossacks-delivery-aug11,apps/web/src/content/reports/report-2025-cossacks-delivery-aug11.md,,,1,images/gallery/Фото звіт 2025/530367631_1676489139717079_3267730913057279896_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-08-15,Захист та гігієна для фронту: допомога від Біличанських Котиків,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-bilychanski-kotyky-frontline-aug15,apps/web/src/content/reports/report-2025-bilychanski-kotyky-frontline-aug15.md,,,1,images/gallery/Фото звіт 2025/532149332_2187157008418778_4807716638301753350_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-08-22,Будні незламних: «Біличанські Котики» продовжують роботу,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-bilychanski-kotyky-daily-aug22,apps/web/src/content/reports/report-2025-bilychanski-kotyky-daily-aug22.md,,,4,images/gallery/Фото звіт 2025/536173184_1684360242263302_4929236078400566860_n.jpg | images/gallery/Фото звіт 2025/537697034_1684360395596620_5137320629166413492_n.jpg | images/gallery/Фото звіт 2025/537495979_1684360355596624_2606000742891809480_n.jpg | images/gallery/Фото звіт 2025/535838560_1684360312263295_7725784695011489856_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-08-29,День пам'яті захисників України: соняшник як символ незламності,reports,other,already_on_live_site,https://avku.org/reports/#report-report-2025-remembrance-day-pavlohrad,apps/web/src/content/reports/report-2025-remembrance-day-pavlohrad.md,,,2,images/gallery/Фото звіт 2025/539887359_1844803582770687_8559096842674488877_n.jpg | images/gallery/Фото звіт 2025/540641174_1844803579437354_7681557359046244682_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-08-29,Підтримка 210-го ОШП: спорядження та ліки для штурмовиків,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-zsu-210-oshp-support,apps/web/src/content/reports/report-2025-zsu-210-oshp-support.md,,,3,images/gallery/Фото звіт 2025/540613148_2199347890533023_1794050091539653822_n.jpg | images/gallery/Фото звіт 2025/539528240_2199347923866353_4999855345076207789_n.jpg | images/gallery/Фото звіт 2025/539911347_2199347883866357_2260640973750987519_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-02,Привіт із Покровського напрямку: звіт від наших козаків,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-pokrovsk-direction-gratitude,apps/web/src/content/reports/report-2025-pokrovsk-direction-gratitude.md,,,1,images/gallery/Фото звіт 2025/541765081_1693037328062260_7800931269402813211_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-04,Підтримка розвідки: маскувальні засоби для непомітності та безпеки,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-intelligence-unit-support-sept04,apps/web/src/content/reports/report-2025-intelligence-unit-support-sept04.md,,,1,images/gallery/Фото звіт 2025/541142074_2204406773360468_1887287030758631853_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-11,Незламність та майстерність: подяка Анатолію Івку та команді,reports,partners,already_on_live_site,https://avku.org/reports/#report-report-2025-ivko-workshop-support-sept11,apps/web/src/content/reports/report-2025-ivko-workshop-support-sept11.md,,,1,images/gallery/Фото звіт 2025/546453190_1448147863289080_8690082731754821207_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-13,Підтримка 116 ОМБр на Куп’янському напрямку,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-zsu-116-ombr-support,apps/web/src/content/reports/report-2025-zsu-116-ombr-support.md,,,2,images/gallery/Фото звіт 2025/548031111_2212001585934320_4665702028505303180_n.jpg | images/gallery/Фото звіт 2025/546628566_2212001589267653_5777767704139827922_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-16,Висока честь: Подяка від Головного управління розвідки,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-gur-recognition-kikimory,apps/web/src/content/reports/report-2025-gur-recognition-kikimory.md,,,2,images/gallery/Фото звіт 2025/546911005_24301200876245934_5124941619884534494_n.jpg | images/gallery/Фото звіт 2025/549225474_24301200662912622_1916163327104782607_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-16,Захист для зенітників: допомога 54-й ОМБ від волонтерських команд,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-zsu-54-ombr-support-sept16,apps/web/src/content/reports/report-2025-zsu-54-ombr-support-sept16.md,,,2,images/gallery/Фото звіт 2025/548220439_2215048702296275_8699047754238807171_n.jpg | images/gallery/Фото звіт 2025/547846401_2215048728962939_1747186632862504500_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
2025-09-16,Звіт із передової: допомога вже працює на безпеку героїв,reports,zsu,already_on_live_site,https://avku.org/reports/#report-report-2025-zsu-frontline-report-sept16,apps/web/src/content/reports/report-2025-zsu-frontline-report-sept16.md,,,2,images/gallery/Фото звіт 2025/548698175_18075756704088502_477792006080696035_n.jpg | images/gallery/Фото звіт 2025/549430752_18075756695088502_517622334151075218_n.jpg,Дата из сайта; даты события и Facebook-публикации независимо не проверены. В записи нет ссылки на исходный Facebook-пост.
